# x z lx lz
0.0159995 0.00249992 -0.609967 1.86016
0.0159995 0.0029999 -0.608869 1.85086
0.0159995 0.00349988 -0.610731 1.84356
0.0159995 0.00399987 -0.611377 1.83567
0.0159995 0.00449985 -0.612144 1.82857
0.0159995 0.00499983 -0.612392 1.82016
0.0159995 0.00549982 -0.612642 1.81262
0.0159995 0.0059998 -0.611607 1.80489
0.0159995 0.00649978 -0.609601 1.79979
0.0159995 0.00699977 -0.608443 1.78964
0.0159995 0.00749975 -0.609484 1.77949
0.0159995 0.00799973 -0.607457 1.77107
0.0159995 0.00849972 -0.605187 1.76178
0.0159995 0.0089997 -0.607911 1.75009
0.0159995 0.00949968 -0.60185 1.74003
0.0159995 0.00999967 -0.597398 1.72888
0.0159995 0.0104996 -0.596174 1.7201
0.0159995 0.0109996 -0.5983 1.71112
0.0159995 0.0114996 -0.591773 1.70023
0.0159995 0.0119996 -0.590241 1.68954
0.0159995 0.0124996 -0.589676 1.6785
0.0159995 0.0129996 -0.588879 1.66606
0.0159995 0.0134996 -0.585812 1.65267
0.0159995 0.0139995 -0.582569 1.63975
0.0159995 0.0144995 -0.579131 1.62616
0.0159995 0.0149995 -0.575595 1.61185
0.0159995 0.0154995 -0.571976 1.59702
0.0159995 0.0159995 -0.567762 1.58092
0.0159995 0.0164994 -0.564544 1.56449
0.0159995 0.0169994 -0.561442 1.54853
0.0159995 0.0174994 -0.556863 1.53049
0.0159995 0.0179994 -0.551675 1.51314
0.0159995 0.0184994 -0.546364 1.49428
0.0159995 0.0189994 -0.541033 1.47347
0.0159995 0.0194993 -0.53637 1.45114
0.0159995 0.0199993 -0.531188 1.42866
0.0159995 0.0204993 -0.525945 1.40683
0.0159995 0.0209993 -0.520147 1.38468
0.0159995 0.0214993 -0.512836 1.35958
0.0159995 0.0219993 -0.50313 1.3339
0.0159995 0.0224992 -0.49695 1.30859
0.0159995 0.0229992 -0.493869 1.28062
0.0159995 0.0234992 -0.483976 1.2503
0.0159995 0.0239992 -0.472783 1.21774
0.0159995 0.0244992 -0.465624 1.18581
0.0159995 0.0249992 -0.459097 1.15549
0.0159995 0.0254992 -0.452156 1.12288
0.0159995 0.0259991 -0.444443 1.08636
0.0159995 0.0264991 -0.43499 1.04826
0.0159995 0.0269991 -0.422851 1.00926
0.0159995 0.0274991 -0.415517 0.968557
0.0159995 0.0279991 -0.40995 0.928228
0.0159995 0.0284991 -0.399393 0.886322
0.0159995 0.028999 -0.387794 0.837784
0.0159995 0.029499 -0.375687 0.791896
0.0159995 0.029999 -0.382773 0.759027
0.0164994 -0.029999 -0.27688 3.09933
0.0164994 -0.029499 -0.341594 3.06985
0.0164994 -0.028999 -0.383783 3.03827
0.0164994 -0.0284991 -0.382165 2.98552
0.0164994 -0.0279991 -0.394592 2.95276
0.0164994 -0.0274991 -0.409737 2.91044
0.0164994 -0.0269991 -0.426305 2.86744
0.0164994 -0.0264991 -0.426834 2.83197
0.0164994 -0.0259991 -0.433612 2.79423
0.0164994 -0.0254992 -0.445175 2.76184
0.0164994 -0.0249992 -0.46018 2.7308
0.0164994 -0.0244992 -0.466643 2.70161
0.0164994 -0.0239992 -0.480208 2.67355
0.0164994 -0.0234992 -0.48429 2.64099
0.0164994 -0.0229992 -0.489312 2.61224
0.0164994 -0.0224992 -0.498053 2.58752
0.0164994 -0.0219993 -0.508329 2.55964
0.0164994 -0.0214993 -0.518199 2.53381
0.0164994 -0.0209993 -0.527388 2.51036
0.0164994 -0.0204993 -0.532318 2.48756
0.0164994 -0.0199993 -0.535621 2.46053
0.0164994 -0.0194993 -0.545184 2.44079
0.0164994 -0.0189994 -0.55256 2.42351
0.0164994 -0.0184994 -0.554934 2.4065
0.0164994 -0.0179994 -0.562105 2.38828
0.0164994 -0.0174994 -0.572709 2.37142
0.0164994 -0.0169994 -0.581025 2.35536
0.0164994 -0.0164994 -0.582378 2.33662
0.0164994 -0.0159995 -0.584399 2.32046
0.0164994 -0.0154995 -0.589606 2.3055
0.0164994 -0.0149995 -0.593716 2.28912
0.0164994 -0.0144995 -0.602257 2.27606
0.0164994 -0.0139995 -0.60743 2.2645
0.0164994 -0.0134996 -0.607814 2.25527
0.0164994 -0.0129996 -0.61295 2.2439
0.0164994 -0.0124996 -0.617412 2.22924
0.0164994 -0.0119996 -0.6213 2.21369
0.0164994 -0.0114996 -0.62457 2.20185
0.0164994 -0.0109996 -0.626732 2.19305
0.0164994 -0.0104996 -0.630638 2.18253
0.0164994 -0.00999967 -0.633148 2.17289
0.0164994 -0.00949968 -0.637055 2.16411
0.0164994 -0.0089997 -0.638697 2.15558
0.0164994 -0.00849972 -0.640811 2.14565
0.0164994 -0.00799973 -0.642671 2.13525
0.0164994 -0.00749975 -0.645423 2.12473
0.0164994 -0.00699977 -0.647582 2.11877
0.0164994 -0.00649978 -0.649094 2.11481
0.0164994 -0.0059998 -0.64509 2.10205
0.0164994 -0.00549982 -0.661212 2.09583
0.0164994 -0.00499983 -0.656777 2.09278
0.0164994 -0.00449985 -0.657439 2.07995
0.0164994 -0.00399987 -0.660733 2.069
0.0164994 -0.00349988 -0.662901 2.06091
0.0164994 -0.0029999 -0.661111 2.05471
0.0164994 -0.00249992 -0.662413 2.05075
0.0164994 -0.00199993 -0.663241 2.03976
0.0164994 -0.00149995 -0.662495 2.02968
0.0164994 -0.000999967 -0.660812 2.02788
0.0164994 -0.000499983 -0.664933 2.01979
0.0164994 0 -0.666976 2.01431
0.0164994 0.000499983 -0.668073 2.0065
0.0164994 0.000999967 -0.669088 1.99814
0.0164994 0.00149995 -0.671425 1.99225
0.0164994 0.00199993 -0.668032 1.98495
0.0164994 0.00249992 -0.668473 1.97411
0.0164994 0.0029999 -0.669196 1.96788
0.0164994 0.00349988 -0.670802 1.96049
0.0164994 0.00399987 -0.667429 1.94698
0.0164994 0.00449985 -0.668445 1.94326
0.0164994 0.00499983 -0.667794 1.93827
0.0164994 0.00549982 -0.666323 1.92945
0.0164994 0.0059998 -0.66729 1.92174
0.0164994 0.00649978 -0.666682 1.91425
0.0164994 0.00699977 -0.666173 1.90432
0.0164994 0.00749975 -0.665982 1.89703
0.0164994 0.00799973 -0.664074 1.88954
0.0164994 0.00849972 -0.663693 1.87763
0.0164994 0.0089997 -0.6651 1.86822
0.0164994 0.00949968 -0.664379 1.85672
0.0164994 0.00999967 -0.663271 1.84492
0.0164994 0.0104996 -0.656525 1.83506
0.0164994 0.0109996 -0.656045 1.82582
0.0164994 0.0114996 -0.651616 1.81403
0.0164994 0.0119996 -0.647684 1.80011
0.0164994 0.0124996 -0.647727 1.78796
0.0164994 0.0129996 -0.646376 1.7752
0.0164994 0.0134996 -0.643315 1.76292
0.0164994 0.0139995 -0.640122 1.74918
0.0164994 0.0144995 -0.636516 1.73487
0.0164994 0.0149995 -0.632795 1.72001
0.0164994 0.0154995 -0.629001 1.70406
0.0164994 0.0159995 -0.625008 1.6873
0.0164994 0.0164994 -0.620768 1.66985
0.0164994 0.0169994 -0.616047 1.65256
0.0164994 0.0174994 -0.610983 1.63446
0.0164994 0.0179994 -0.605619 1.61565
0.0164994 0.0184994 -0.599894 1.59601
0.0164994 0.0189994 -0.593659 1.57273
0.0164994 0.0194993 -0.588763 1.55006
0.0164994 0.0199993 -0.583838 1.52701
0.0164994 0.0204993 -0.574955 1.50247
0.0164994 0.0209993 -0.56789 1.48168
0.0164994 0.0214993 -0.563509 1.45813
0.0164994 0.0219993 -0.554598 1.42598
0.0164994 0.0224992 -0.548136 1.39737
0.0164994 0.0229992 -0.542379 1.3711
0.0164994 0.0234992 -0.533471 1.33504
0.0164994 0.0239992 -0.519773 1.30384
0.0164994 0.0244992 -0.511127 1.27148
0.0164994 0.0249992 -0.502755 1.23574
0.0164994 0.0254992 -0.494826 1.19988
0.0164994 0.0259991 -0.486716 1.16566
0.0164994 0.0264991 -0.475454 1.12461
0.0164994 0.0269991 -0.463356 1.08227
0.0164994 0.0274991 -0.454699 1.03956
0.0164994 0.0279991 -0.446343 0.997063
0.0164994 0.0284991 -0.434748 0.951496
0.0164994 0.028999 -0.424631 0.90313
0.0164994 0.029499 -0.418293 0.859523
0.0164994 0.029999 -0.424948 0.829008
0.0169994 -0.029999 -0.312807 3.27427
0.0169994 -0.029499 -0.375207 3.25167
0.0169994 -0.028999 -0.414599 3.22125
0.0169994 -0.0284991 -0.419211 3.17115
0.0169994 -0.0279991 -0.433395 3.12518
0.0169994 -0.0274991 -0.449358 3.08172
0.0169994 -0.0269991 -0.462345 3.04188
0.0169994 -0.0264991 -0.467925 3.00347
0.0169994 -0.0259991 -0.476873 2.96205
0.0169994 -0.0254992 -0.485123 2.92291
0.0169994 -0.0249992 -0.499655 2.88958
0.0169994 -0.0244992 -0.507914 2.85908
0.0169994 -0.0239992 -0.523982 2.83103
0.0169994 -0.0234992 -0.532563 2.79869
0.0169994 -0.0229992 -0.540578 2.76909
0.0169994 -0.0224992 -0.551064 2.7389
0.0169994 -0.0219993 -0.561347 2.71015
0.0169994 -0.0214993 -0.56994 2.68113
0.0169994 -0.0209993 -0.575989 2.65412
0.0169994 -0.0204993 -0.584104 2.63384
0.0169994 -0.0199993 -0.590535 2.60913
0.0169994 -0.0194993 -0.598781 2.58671
0.0169994 -0.0189994 -0.607017 2.57065
0.0169994 -0.0184994 -0.610733 2.55102
0.0169994 -0.0179994 -0.616647 2.5304
0.0169994 -0.0174994 -0.626555 2.51167
0.0169994 -0.0169994 -0.635424 2.49538
0.0169994 -0.0164994 -0.639113 2.48001
0.0169994 -0.0159995 -0.643098 2.46256
0.0169994 -0.0154995 -0.64807 2.44447
0.0169994 -0.0149995 -0.652102 2.42738
0.0169994 -0.0144995 -0.659385 2.413
0.0169994 -0.0139995 -0.661023 2.40354
0.0169994 -0.0134996 -0.664396 2.39131
0.0169994 -0.0129996 -0.671731 2.37863
0.0169994 -0.0124996 -0.675564 2.3624
0.0169994 -0.0119996 -0.680671 2.34883
0.0169994 -0.0114996 -0.686619 2.34058
0.0169994 -0.0109996 -0.685957 2.32641
0.0169994 -0.0104996 -0.691247 2.3144
0.0169994 -0.00999967 -0.694373 2.30577
0.0169994 -0.00949968 -0.698148 2.29654
0.0169994 -0.0089997 -0.699212 2.28603
0.0169994 -0.00849972 -0.705084 2.27804
0.0169994 -0.00799973 -0.703485 2.26682
0.0169994 -0.00749975 -0.705815 2.25756
0.0169994 -0.00699977 -0.70722 2.24778
0.0169994 -0.00649978 -0.710915 2.24196
0.0169994 -0.0059998 -0.712952 2.23197
0.0169994 -0.00549982 -0.715997 2.22348
0.0169994 -0.00499983 -0.717568 2.21563
0.0169994 -0.00449985 -0.719448 2.20249
0.0169994 -0.00399987 -0.720785 2.1977
0.0169994 -0.00349988 -0.722763 2.19077
0.0169994 -0.0029999 -0.72564 2.18255
0.0169994 -0.00249992 -0.727913 2.17902
0.0169994 -0.00199993 -0.729401 2.16648
0.0169994 -0.00149995 -0.727828 2.16278
0.0169994 -0.000999967 -0.72859 2.15143
0.0169994 -0.000499983 -0.732142 2.14452
0.0169994 0 -0.73196 2.1343
0.0169994 0.000499983 -0.72984 2.12372
0.0169994 0.000999967 -0.72926 2.12102
0.0169994 0.00149995 -0.730496 2.11413
0.0169994 0.00199993 -0.73387 2.10716
0.0169994 0.00249992 -0.733385 2.09892
0.0169994 0.0029999 -0.731029 2.09116
0.0169994 0.00349988 -0.734319 2.0816
0.0169994 0.00399987 -0.733598 2.0741
0.0169994 0.00449985 -0.731422 2.06821
0.0169994 0.00499983 -0.732032 2.05786
0.0169994 0.00549982 -0.730828 2.04776
0.0169994 0.0059998 -0.728118 2.04128
0.0169994 0.00649978 -0.726732 2.03199
0.0169994 0.00699977 -0.727209 2.02299
0.0169994 0.00749975 -0.726645 2.01229
0.0169994 0.00799973 -0.724326 2.00133
0.0169994 0.00849972 -0.724817 1.99354
0.0169994 0.0089997 -0.726253 1.98207
0.0169994 0.00949968 -0.725222 1.97021
0.0169994 0.00999967 -0.722491 1.96309
0.0169994 0.0104996 -0.719919 1.95299
0.0169994 0.0109996 -0.717322 1.94192
0.0169994 0.0114996 -0.714886 1.93044
0.0169994 0.0119996 -0.710958 1.91567
0.0169994 0.0124996 -0.709708 1.90182
0.0169994 0.0129996 -0.707354 1.88905
0.0169994 0.0134996 -0.704354 1.8765
0.0169994 0.0139995 -0.70103 1.86244
0.0169994 0.0144995 -0.697349 1.84746
0.0169994 0.0149995 -0.693505 1.83158
0.0169994 0.0154995 -0.689357 1.815
0.0169994 0.0159995 -0.684971 1.79757
0.0169994 0.0164994 -0.680121 1.77935
0.0169994 0.0169994 -0.674966 1.76086
0.0169994 0.0174994 -0.669577 1.74206
0.0169994 0.0179994 -0.664364 1.7225
0.0169994 0.0184994 -0.658976 1.70152
0.0169994 0.0189994 -0.652965 1.67847
0.0169994 0.0194993 -0.64725 1.65454
0.0169994 0.0199993 -0.641064 1.63208
0.0169994 0.0204993 -0.629733 1.60601
0.0169994 0.0209993 -0.622368 1.58165
0.0169994 0.0214993 -0.618275 1.55582
0.0169994 0.0219993 -0.609891 1.52329
0.0169994 0.0224992 -0.597381 1.49192
0.0169994 0.0229992 -0.591203 1.463
0.0169994 0.0234992 -0.585398 1.43236
0.0169994 0.0239992 -0.572149 1.39851
0.0169994 0.0244992 -0.560975 1.36125
0.0169994 0.0249992 -0.54967 1.32328
0.0169994 0.0254992 -0.54126 1.28721
0.0169994 0.0259991 -0.52971 1.24985
0.0169994 0.0264991 -0.521421 1.2068
0.0169994 0.0269991 -0.509443 1.15963
0.0169994 0.0274991 -0.497241 1.11745
0.0169994 0.0279991 -0.487662 1.06863
0.0169994 0.0284991 -0.475386 1.02006
0.0169994 0.028999 -0.460848 0.97326
0.0169994 0.029499 -0.451394 0.919577
0.0169994 0.029999 -0.462948 0.899103
0.0174994 -0.029999 -0.356713 3.46326
0.0174994 -0.029499 -0.425061 3.43918
0.0174994 -0.028999 -0.446181 3.39812
0.0174994 -0.0284991 -0.461858 3.35352
0.0174994 -0.0279991 -0.47919 3.30034
0.0174994 -0.0274991 -0.492504 3.25251
0.0174994 -0.0269991 -0.503687 3.21457
0.0174994 -0.0264991 -0.515434 3.17512
0.0174994 -0.0259991 -0.525575 3.13219
0.0174994 -0.0254992 -0.533971 3.09145
0.0174994 -0.0249992 -0.543667 3.05154
0.0174994 -0.0244992 -0.551631 3.01896
0.0174994 -0.0239992 -0.56722 2.99039
0.0174994 -0.0234992 -0.58511 2.95547
0.0174994 -0.0229992 -0.593986 2.92361
0.0174994 -0.0224992 -0.604722 2.89384
0.0174994 -0.0219993 -0.616264 2.86503
0.0174994 -0.0214993 -0.624866 2.83781
0.0174994 -0.0209993 -0.629331 2.81062
0.0174994 -0.0204993 -0.637948 2.78446
0.0174994 -0.0199993 -0.646723 2.76079
0.0174994 -0.0194993 -0.654394 2.73825
0.0174994 -0.0189994 -0.661777 2.71851
0.0174994 -0.0184994 -0.669086 2.699
0.0174994 -0.0179994 -0.674406 2.6754
0.0174994 -0.0174994 -0.68337 2.65538
0.0174994 -0.0169994 -0.69196 2.63818
0.0174994 -0.0164994 -0.698106 2.62342
0.0174994 -0.0159995 -0.704378 2.60545
0.0174994 -0.0154995 -0.710009 2.58789
0.0174994 -0.0149995 -0.715151 2.56981
0.0174994 -0.0144995 -0.720491 2.55544
0.0174994 -0.0139995 -0.723588 2.54582
0.0174994 -0.0134996 -0.726702 2.53473
0.0174994 -0.0129996 -0.736385 2.518
0.0174994 -0.0124996 -0.743076 2.50271
0.0174994 -0.0119996 -0.747645 2.4928
0.0174994 -0.0114996 -0.752642 2.48035
0.0174994 -0.0109996 -0.752237 2.46389
0.0174994 -0.0104996 -0.755609 2.4526
0.0174994 -0.00999967 -0.758341 2.4423
0.0174994 -0.00949968 -0.761337 2.43192
0.0174994 -0.0089997 -0.763674 2.42116
0.0174994 -0.00849972 -0.769515 2.41311
0.0174994 -0.00799973 -0.768861 2.40305
0.0174994 -0.00749975 -0.772927 2.39091
0.0174994 -0.00699977 -0.774137 2.3774
0.0174994 -0.00649978 -0.776283 2.36975
0.0174994 -0.0059998 -0.773724 2.35859
0.0174994 -0.00549982 -0.783126 2.35324
0.0174994 -0.00499983 -0.783686 2.34224
0.0174994 -0.00449985 -0.783202 2.33685
0.0174994 -0.00399987 -0.785418 2.32906
0.0174994 -0.00349988 -0.787556 2.32057
0.0174994 -0.0029999 -0.787277 2.31251
0.0174994 -0.00249992 -0.792054 2.30602
0.0174994 -0.00199993 -0.795297 2.29895
0.0174994 -0.00149995 -0.796287 2.29051
0.0174994 -0.000999967 -0.796377 2.27732
0.0174994 -0.000499983 -0.799026 2.27818
0.0174994 0 -0.795196 2.26729
0.0174994 0.000499983 -0.801255 2.25975
0.0174994 0.000999967 -0.802374 2.25655
0.0174994 0.00149995 -0.798537 2.2441
0.0174994 0.00199993 -0.798969 2.23522
0.0174994 0.00249992 -0.800132 2.22758
0.0174994 0.0029999 -0.798635 2.21829
0.0174994 0.00349988 -0.803125 2.2086
0.0174994 0.00399987 -0.803499 2.20176
0.0174994 0.00449985 -0.803216 2.19418
0.0174994 0.00499983 -0.803494 2.18569
0.0174994 0.00549982 -0.800903 2.17776
0.0174994 0.0059998 -0.802114 2.16793
0.0174994 0.00649978 -0.797279 2.15861
0.0174994 0.00699977 -0.797116 2.14848
0.0174994 0.00749975 -0.798068 2.14042
0.0174994 0.00799973 -0.79043 2.12424
0.0174994 0.00849972 -0.789418 2.11427
0.0174994 0.0089997 -0.792521 2.10195
0.0174994 0.00949968 -0.792035 2.09135
0.0174994 0.00999967 -0.78849 2.08532
0.0174994 0.0104996 -0.786151 2.07416
0.0174994 0.0109996 -0.784013 2.06247
0.0174994 0.0114996 -0.781706 2.04958
0.0174994 0.0119996 -0.778951 2.03551
0.0174994 0.0124996 -0.775686 2.0206
0.0174994 0.0129996 -0.772536 2.00726
0.0174994 0.0134996 -0.769338 1.99346
0.0174994 0.0139995 -0.765734 1.97971
0.0174994 0.0144995 -0.761988 1.96353
0.0174994 0.0149995 -0.757925 1.94715
0.0174994 0.0154995 -0.753373 1.92993
0.0174994 0.0159995 -0.748512 1.91149
0.0174994 0.0164994 -0.743486 1.89267
0.0174994 0.0169994 -0.738408 1.87385
0.0174994 0.0174994 -0.732852 1.85423
0.0174994 0.0179994 -0.727114 1.8337
0.0174994 0.0184994 -0.721266 1.81177
0.0174994 0.0189994 -0.714857 1.78825
0.0174994 0.0194993 -0.708059 1.76372
0.0174994 0.0199993 -0.700897 1.74079
0.0174994 0.0204993 -0.691032 1.71457
0.0174994 0.0209993 -0.681807 1.68533
0.0174994 0.0214993 -0.675666 1.65717
0.0174994 0.0219993 -0.669418 1.62694
0.0174994 0.0224992 -0.659763 1.59518
0.0174994 0.0229992 -0.648754 1.56301
0.0174994 0.0234992 -0.63912 1.53105
0.0174994 0.0239992 -0.62834 1.4976
0.0174994 0.0244992 -0.617505 1.45852
0.0174994 0.0249992 -0.605449 1.41872
0.0174994 0.0254992 -0.592634 1.37711
0.0174994 0.0259991 -0.581739 1.33516
0.0174994 0.0264991 -0.570453 1.29311
0.0174994 0.0269991 -0.555796 1.24398
0.0174994 0.0274991 -0.542437 1.19802
0.0174994 0.0279991 -0.531568 1.15026
0.0174994 0.0284991 -0.518023 1.09665
0.0174994 0.028999 -0.503605 1.04485
0.0174994 0.029499 -0.496733 0.997394
0.0174994 0.029999 -0.502919 0.969998
0.0179994 -0.029999 -0.397784 3.66748
0.0179994 -0.029499 -0.469995 3.63174
0.0179994 -0.028999 -0.486646 3.58281
0.0179994 -0.0284991 -0.508363 3.53225
0.0179994 -0.0279991 -0.525615 3.48143
0.0179994 -0.0274991 -0.536075 3.42994
0.0179994 -0.0269991 -0.548305 3.39004
0.0179994 -0.0264991 -0.562384 3.34973
0.0179994 -0.0259991 -0.577938 3.30703
0.0179994 -0.0254992 -0.587248 3.2604
0.0179994 -0.0249992 -0.598403 3.21883
0.0179994 -0.0244992 -0.605657 3.1853
0.0179994 -0.0239992 -0.622654 3.15094
0.0179994 -0.0234992 -0.633608 3.11131
0.0179994 -0.0229992 -0.643447 3.08382
0.0179994 -0.0224992 -0.659179 3.05223
0.0179994 -0.0219993 -0.673445 3.02517
0.0179994 -0.0214993 -0.682756 2.99788
0.0179994 -0.0209993 -0.688439 2.96872
0.0179994 -0.0204993 -0.697785 2.94146
0.0179994 -0.0199993 -0.706049 2.91606
0.0179994 -0.0194993 -0.714429 2.89181
0.0179994 -0.0189994 -0.722786 2.87016
0.0179994 -0.0184994 -0.731102 2.84856
0.0179994 -0.0179994 -0.738871 2.82636
0.0179994 -0.0174994 -0.745884 2.80454
0.0179994 -0.0169994 -0.752836 2.78643
0.0179994 -0.0164994 -0.76034 2.76857
0.0179994 -0.0159995 -0.767489 2.75229
0.0179994 -0.0154995 -0.775067 2.73496
0.0179994 -0.0149995 -0.781157 2.71593
0.0179994 -0.0144995 -0.782915 2.70098
0.0179994 -0.0139995 -0.790822 2.68853
0.0179994 -0.0134996 -0.79595 2.67629
0.0179994 -0.0129996 -0.805546 2.65826
0.0179994 -0.0124996 -0.811721 2.64605
0.0179994 -0.0119996 -0.816059 2.6358
0.0179994 -0.0114996 -0.819691 2.61849
0.0179994 -0.0109996 -0.820007 2.60479
0.0179994 -0.0104996 -0.823762 2.59387
0.0179994 -0.00999967 -0.826604 2.58296
0.0179994 -0.00949968 -0.829952 2.57189
0.0179994 -0.0089997 -0.833169 2.5608
0.0179994 -0.00849972 -0.836018 2.55125
0.0179994 -0.00799973 -0.839055 2.54164
0.0179994 -0.00749975 -0.845495 2.5315
0.0179994 -0.00699977 -0.844981 2.52104
0.0179994 -0.00649978 -0.848539 2.51121
0.0179994 -0.0059998 -0.848206 2.50139
0.0179994 -0.00549982 -0.850431 2.49406
0.0179994 -0.00499983 -0.8542 2.4825
0.0179994 -0.00449985 -0.855335 2.47446
0.0179994 -0.00399987 -0.858308 2.46377
0.0179994 -0.00349988 -0.859305 2.45584
0.0179994 -0.0029999 -0.857071 2.44761
0.0179994 -0.00249992 -0.859578 2.43826
0.0179994 -0.00199993 -0.8614 2.43312
0.0179994 -0.00149995 -0.867354 2.422
0.0179994 -0.000999967 -0.867623 2.41629
0.0179994 -0.000499983 -0.868712 2.41051
0.0179994 0 -0.868557 2.40146
0.0179994 0.000499983 -0.868892 2.39281
0.0179994 0.000999967 -0.871574 2.38418
0.0179994 0.00149995 -0.87352 2.37919
0.0179994 0.00199993 -0.873033 2.36922
0.0179994 0.00249992 -0.87097 2.35833
0.0179994 0.0029999 -0.871527 2.34803
0.0179994 0.00349988 -0.869063 2.33686
0.0179994 0.00399987 -0.871539 2.32995
0.0179994 0.00449985 -0.871982 2.32483
0.0179994 0.00499983 -0.870868 2.31858
0.0179994 0.00549982 -0.872988 2.30849
0.0179994 0.0059998 -0.879465 2.30069
0.0179994 0.00649978 -0.875517 2.29476
0.0179994 0.00699977 -0.876563 2.27829
0.0179994 0.00749975 -0.874564 2.26651
0.0179994 0.00799973 -0.870031 2.25424
0.0179994 0.00849972 -0.869876 2.24423
0.0179994 0.0089997 -0.861574 2.23185
0.0179994 0.00949968 -0.859722 2.22046
0.0179994 0.00999967 -0.858181 2.20979
0.0179994 0.0104996 -0.856714 2.19854
0.0179994 0.0109996 -0.854741 2.18637
0.0179994 0.0114996 -0.852516 2.17338
0.0179994 0.0119996 -0.849604 2.15913
0.0179994 0.0124996 -0.846069 2.14431
0.0179994 0.0129996 -0.842345 2.12906
0.0179994 0.0134996 -0.837889 2.11421
0.0179994 0.0139995 -0.834336 2.10133
0.0179994 0.0144995 -0.831064 2.08376
0.0179994 0.0149995 -0.826081 2.06647
0.0179994 0.0154995 -0.821547 2.04942
0.0179994 0.0159995 -0.816675 2.03
0.0179994 0.0164994 -0.811601 2.01052
0.0179994 0.0169994 -0.805951 1.99099
0.0179994 0.0174994 -0.799886 1.97089
0.0179994 0.0179994 -0.793475 1.94911
0.0179994 0.0184994 -0.786805 1.9261
0.0179994 0.0189994 -0.779659 1.90185
0.0179994 0.0194993 -0.771517 1.87699
0.0179994 0.0199993 -0.762924 1.85149
0.0179994 0.0204993 -0.754001 1.82477
0.0179994 0.0209993 -0.743696 1.79308
0.0179994 0.0214993 -0.73595 1.76224
0.0179994 0.0219993 -0.727159 1.73146
0.0179994 0.0224992 -0.717286 1.70081
0.0179994 0.0229992 -0.706824 1.66692
0.0179994 0.0234992 -0.69615 1.6328
0.0179994 0.0239992 -0.685429 1.59814
0.0179994 0.0244992 -0.674224 1.55824
0.0179994 0.0249992 -0.662249 1.5167
0.0179994 0.0254992 -0.649729 1.47386
0.0179994 0.0259991 -0.637179 1.42937
0.0179994 0.0264991 -0.621263 1.3832
0.0179994 0.0269991 -0.608104 1.32836
0.0179994 0.0274991 -0.59454 1.28389
0.0179994 0.0279991 -0.581388 1.2357
0.0179994 0.0284991 -0.565639 1.17904
0.0179994 0.028999 -0.551752 1.12311
0.0179994 0.029499 -0.543989 1.07265
0.0179994 0.029999 -0.551036 1.04228
0.0184994 -0.029999 -0.426544 3.85768
0.0184994 -0.029499 -0.507568 3.82421
0.0184994 -0.028999 -0.534976 3.77172
0.0184994 -0.0284991 -0.553771 3.71842
0.0184994 -0.0279991 -0.570178 3.66438
0.0184994 -0.0274991 -0.579747 3.61304
0.0184994 -0.0269991 -0.591654 3.56926
0.0184994 -0.0264991 -0.611947 3.52538
0.0184994 -0.0259991 -0.631543 3.4849
0.0184994 -0.0254992 -0.640803 3.43788
0.0184994 -0.0249992 -0.653851 3.39964
0.0184994 -0.0244992 -0.664098 3.35391
0.0184994 -0.0239992 -0.685725 3.31802
0.0184994 -0.0234992 -0.693047 3.28276
0.0184994 -0.0229992 -0.699426 3.24812
0.0184994 -0.0224992 -0.716029 3.2147
0.0184994 -0.0219993 -0.730531 3.18676
0.0184994 -0.0214993 -0.742635 3.15793
0.0184994 -0.0209993 -0.748997 3.12706
0.0184994 -0.0204993 -0.759504 3.10121
0.0184994 -0.0199993 -0.768988 3.07502
0.0184994 -0.0194993 -0.778658 3.04942
0.0184994 -0.0189994 -0.788286 3.02551
0.0184994 -0.0184994 -0.797426 3.00289
0.0184994 -0.0179994 -0.805543 2.98095
0.0184994 -0.0174994 -0.81266 2.95929
0.0184994 -0.0169994 -0.819597 2.93796
0.0184994 -0.0164994 -0.826504 2.91741
0.0184994 -0.0159995 -0.832871 2.90239
0.0184994 -0.0154995 -0.843354 2.88544
0.0184994 -0.0149995 -0.849261 2.86812
0.0184994 -0.0144995 -0.848605 2.84979
0.0184994 -0.0139995 -0.858612 2.83668
0.0184994 -0.0134996 -0.864312 2.8184
0.0184994 -0.0129996 -0.874129 2.80116
0.0184994 -0.0124996 -0.879002 2.78788
0.0184994 -0.0119996 -0.883977 2.77656
0.0184994 -0.0114996 -0.895043 2.76099
0.0184994 -0.0109996 -0.893157 2.7512
0.0184994 -0.0104996 -0.895079 2.73926
0.0184994 -0.00999967 -0.898626 2.72754
0.0184994 -0.00949968 -0.902328 2.71527
0.0184994 -0.0089997 -0.906216 2.70352
0.0184994 -0.00849972 -0.909726 2.69395
0.0184994 -0.00799973 -0.914341 2.68396
0.0184994 -0.00749975 -0.916849 2.67085
0.0184994 -0.00699977 -0.918672 2.65986
0.0184994 -0.00649978 -0.923485 2.65171
0.0184994 -0.0059998 -0.926649 2.64321
0.0184994 -0.00549982 -0.927891 2.63359
0.0184994 -0.00499983 -0.930184 2.62365
0.0184994 -0.00449985 -0.931661 2.61381
0.0184994 -0.00399987 -0.934375 2.60504
0.0184994 -0.00349988 -0.937447 2.59859
0.0184994 -0.0029999 -0.936714 2.58836
0.0184994 -0.00249992 -0.942396 2.58143
0.0184994 -0.00199993 -0.941253 2.57224
