# Variables: r z F
# Resolution: nr=61, nz=121
0.0065 -0.011 0.31628295377
0.0065 -0.0105 0.31628295377
0.0065 -0.01 0.31628295377
0.0065 -0.0095 0.31628295377
0.0065 -0.009 0.31628295377
0.0065 -0.0085 0.31628295377
0.0065 -0.008 0.31628295377
0.0065 -0.0075 0.31628295377
0.0065 -0.007 0.31628295377
0.0065 -0.0065 0.31628295377
0.0065 -0.006 0.31628295377
0.0065 -0.0055 0.31628295377
0.0065 -0.005 0.31628295377
0.0065 -0.0045 0.31628295377
0.0065 -0.004 0.31628295377
0.0065 -0.0035 0.31628295377
0.0065 -0.003 0.31628295377
0.0065 -0.0025 0.31628295377
0.0065 -0.002 0.31628295377
0.0065 -0.0015 0.31628295377
0.0065 -0.001 0.31628295377
0.0065 -0.0005 0.31628295377
0.0065 0.0 0.31628295377
0.0065 0.0005 0.31628295377
0.0065 0.001 0.31628295377
0.0065 0.0015 0.31628295377
0.0065 0.002 0.31628295377
0.0065 0.0025 0.31628295377
0.0065 0.003 0.31628295377
0.0065 0.0035 0.31628295377
0.0065 0.004 0.31628295377
0.0065 0.0045 0.31628295377
0.0065 0.005 0.31628295377
0.0065 0.0055 0.31628295377
0.0065 0.006 0.31628295377
0.0065 0.0065 0.31628295377
0.0065 0.007 0.31628295377
0.0065 0.0075 0.31628295377
0.0065 0.008 0.31628295377
0.0065 0.0085 0.31628295377
0.0065 0.009 0.31628295377
0.0065 0.0095 0.31628295377
0.0065 0.01 0.31628295377
0.0065 0.0105 0.31628295377
0.0065 0.011 0.31628295377
0.0065 0.0115 0.31628295377
0.0065 0.012 0.31628295377
0.0065 0.0125 0.31628295377
0.0065 0.013 0.31628295377
0.0065 0.0135 0.31628295377
0.0065 0.014 0.31628295377
0.0065 0.0145 0.31628295377
0.0065 0.015 0.31628295377
0.0065 0.0155 0.31628295377
0.0065 0.016 0.31628295377
0.0065 0.0165 0.31628295377
0.0065 0.017 0.31628295377
0.0065 0.0175 0.31628295377
0.0065 0.018 0.31628295377
0.0065 0.0185 0.31628295377
0.0065 0.019 0.31628295377
0.0065 0.0195 0.31628295377
0.0065 0.02 0.31628295377
0.0065 0.0205 0.31628295377
0.0065 0.021 0.31628295377
0.0065 0.0215 0.31628295377
0.0065 0.022 0.31628295377
0.0065 0.0225 0.31628295377
0.0065 0.023 0.31628295377
0.0065 0.0235 0.31628295377
0.0065 0.024 0.31628295377
0.0065 0.0245 0.31628295377
0.0065 0.025 0.31628295377
0.0065 0.0255 0.31628295377
0.0065 0.026 0.31628295377
0.0065 0.0265 0.31628295377
0.0065 0.027 0.31628295377
0.0065 0.0275 0.31628295377
0.0065 0.028 0.31628295377
0.0065 0.0285 0.31628295377
0.0065 0.029 0.31628295377
0.0065 0.0295 0.31628295377
0.0065 0.03 0.31628295377
0.007 -0.03 0.366813366502
0.007 -0.0295 0.366813366502
0.007 -0.029 0.366813366502
0.007 -0.0285 0.366813366502
0.007 -0.028 0.366813366502
0.007 -0.0275 0.366813366502
0.007 -0.027 0.366813366502
0.007 -0.0265 0.366813366502
0.007 -0.026 0.366813366502
0.007 -0.0255 0.366813366502
0.007 -0.025 0.366813366502
0.007 -0.0245 0.366813366502
0.007 -0.024 0.366813366502
0.007 -0.0235 0.366813366502
0.007 -0.023 0.366813366502
0.007 -0.0225 0.366813366502
0.007 -0.022 0.366813366502
0.007 -0.0215 0.366813366502
0.007 -0.021 0.366813366502
0.007 -0.0205 0.366813366502
0.007 -0.02 0.366813366502
0.007 -0.0195 0.366813366502
0.007 -0.019 0.366813366502
0.007 -0.0185 0.366813366502
0.007 -0.018 0.366813366502
0.007 -0.0175 0.366813366502
0.007 -0.017 0.366813366502
0.007 -0.0165 0.366813366502
0.007 -0.016 0.366813366502
0.007 -0.0155 0.366813366502
0.007 -0.015 0.366813366502
0.007 -0.0145 0.366813366502
0.007 -0.014 0.366813366502
0.007 -0.0135 0.366813366502
0.007 -0.013 0.366813366502
0.007 -0.0125 0.366813366502
0.007 -0.012 0.366813366502
0.007 -0.0115 0.366813366502
0.007 -0.011 0.366813366502
0.007 -0.0105 0.366813366502
0.007 -0.01 0.366813366502
0.007 -0.0095 0.366813366502
0.007 -0.009 0.366813366502
0.007 -0.0085 0.366813366502
0.007 -0.008 0.366813366502
0.007 -0.0075 0.366813366502
0.007 -0.007 0.366813366502
0.007 -0.0065 0.366813366502
0.007 -0.006 0.366813366502
0.007 -0.0055 0.366813366502
0.007 -0.005 0.366813366502
0.007 -0.0045 0.366813366502
0.007 -0.004 0.366813366502
0.007 -0.0035 0.366813366502
0.007 -0.003 0.366813366502
0.007 -0.0025 0.366813366502
0.007 -0.002 0.366813366502
0.007 -0.0015 0.366813366502
0.007 -0.001 0.366813366502
0.007 -0.0005 0.366813366502
0.007 0.0 0.366813366502
0.007 0.0005 0.366813366502
0.007 0.001 0.366813366502
0.007 0.0015 0.366813366502
0.007 0.002 0.366813366502
0.007 0.0025 0.366813366502
0.007 0.003 0.366813366502
0.007 0.0035 0.366813366502
0.007 0.004 0.366813366502
0.007 0.0045 0.366813366502
0.007 0.005 0.366813366502
0.007 0.0055 0.366813366502
0.007 0.006 0.366813366502
0.007 0.0065 0.366813366502
0.007 0.007 0.366813366502
0.007 0.0075 0.366813366502
0.007 0.008 0.366813366502
0.007 0.0085 0.366813366502
0.007 0.009 0.366813366502
0.007 0.0095 0.366813366502
0.007 0.01 0.366813366502
0.007 0.0105 0.366813366502
0.007 0.011 0.366813366502
0.007 0.0115 0.366813366502
0.007 0.012 0.366813366502
0.007 0.0125 0.366813366502
0.007 0.013 0.366813366502
0.007 0.0135 0.366813366502
0.007 0.014 0.366813366502
0.007 0.0145 0.366813366502
0.007 0.015 0.366813366502
0.007 0.0155 0.366813366502
0.007 0.016 0.366813366502
0.007 0.0165 0.366813366502
0.007 0.017 0.366813366502
0.007 0.0175 0.366813366502
0.007 0.018 0.366813366502
0.007 0.0185 0.366813366502
0.007 0.019 0.366813366502
0.007 0.0195 0.366813366502
0.007 0.02 0.366813366502
0.007 0.0205 0.366813366502
0.007 0.021 0.366813366502
0.007 0.0215 0.366813366502
0.007 0.022 0.366813366502
0.007 0.0225 0.366813366502
0.007 0.023 0.366813366502
0.007 0.0235 0.366813366502
0.007 0.024 0.366813366502
0.007 0.0245 0.366813366502
0.007 0.025 0.366813366502
0.007 0.0255 0.366813366502
0.007 0.026 0.366813366502
0.007 0.0265 0.366813366502
0.007 0.027 0.366813366502
0.007 0.0275 0.366813366502
0.007 0.028 0.366813366502
0.007 0.0285 0.366813366502
0.007 0.029 0.366813366502
0.007 0.0295 0.366813366502
0.007 0.03 0.366813366502
0.0075 -0.03 0.421086772771
0.0075 -0.0295 0.421086772771
0.0075 -0.029 0.421086772771
0.0075 -0.0285 0.421086772771
0.0075 -0.028 0.421086772771
0.0075 -0.0275 0.421086772771
0.0075 -0.027 0.421086772771
0.0075 -0.0265 0.421086772771
0.0075 -0.026 0.421086772771
0.0075 -0.0255 0.421086772771
0.0075 -0.025 0.421086772771
0.0075 -0.0245 0.421086772771
0.0075 -0.024 0.421086772771
0.0075 -0.0235 0.421086772771
0.0075 -0.023 0.421086772771
0.0075 -0.0225 0.421086772771
0.0075 -0.022 0.421086772771
0.0075 -0.0215 0.421086772771
0.0075 -0.021 0.421086772771
0.0075 -0.0205 0.421086772771
0.0075 -0.02 0.421086772771
0.0075 -0.0195 0.421086772771
0.0075 -0.019 0.421086772771
0.0075 -0.0185 0.421086772771
0.0075 -0.018 0.421086772771
0.0075 -0.0175 0.421086772771
0.0075 -0.017 0.421086772771
0.0075 -0.0165 0.421086772771
0.0075 -0.016 0.421086772771
0.0075 -0.0155 0.421086772771
0.0075 -0.015 0.421086772771
0.0075 -0.0145 0.421086772771
0.0075 -0.014 0.421086772771
0.0075 -0.0135 0.421086772771
0.0075 -0.013 0.421086772771
0.0075 -0.0125 0.421086772771
0.0075 -0.012 0.421086772771
0.0075 -0.0115 0.421086772771
0.0075 -0.011 0.421086772771
0.0075 -0.0105 0.421086772771
0.0075 -0.01 0.421086772771
0.0075 -0.0095 0.421086772771
0.0075 -0.009 0.421086772771
0.0075 -0.0085 0.421086772771
0.0075 -0.008 0.421086772771
0.0075 -0.0075 0.421086772771
0.0075 -0.007 0.421086772771
0.0075 -0.0065 0.421086772771
0.0075 -0.006 0.421086772771
0.0075 -0.0055 0.421086772771
0.0075 -0.005 0.421086772771
0.0075 -0.0045 0.421086772771
0.0075 -0.004 0.421086772771
0.0075 -0.0035 0.421086772771
0.0075 -0.003 0.421086772771
0.0075 -0.0025 0.421086772771
0.0075 -0.002 0.421086772771
0.0075 -0.0015 0.421086772771
0.0075 -0.001 0.421086772771
0.0075 -0.0005 0.421086772771
0.0075 0.0 0.421086772771
0.0075 0.0005 0.421086772771
0.0075 0.001 0.421086772771
0.0075 0.0015 0.421086772771
0.0075 0.002 0.421086772771
0.0075 0.0025 0.421086772771
0.0075 0.003 0.421086772771
0.0075 0.0035 0.421086772771
0.0075 0.004 0.421086772771
0.0075 0.0045 0.421086772771
0.0075 0.005 0.421086772771
0.0075 0.0055 0.421086772771
0.0075 0.006 0.421086772771
0.0075 0.0065 0.421086772771
0.0075 0.007 0.421086772771
0.0075 0.0075 0.421086772771
0.0075 0.008 0.421086772771
0.0075 0.0085 0.421086772771
0.0075 0.009 0.421086772771
0.0075 0.0095 0.421086772771
0.0075 0.01 0.421086772771
0.0075 0.0105 0.421086772771
0.0075 0.011 0.421086772771
0.0075 0.0115 0.421086772771
0.0075 0.012 0.421086772771
0.0075 0.0125 0.421086772771
0.0075 0.013 0.421086772771
0.0075 0.0135 0.421086772771
0.0075 0.014 0.421086772771
0.0075 0.0145 0.421086772771
0.0075 0.015 0.421086772771
0.0075 0.0155 0.421086772771
0.0075 0.016 0.421086772771
0.0075 0.0165 0.421086772771
0.0075 0.017 0.421086772771
0.0075 0.0175 0.421086772771
0.0075 0.018 0.421086772771
0.0075 0.0185 0.421086772771
0.0075 0.019 0.421086772771
0.0075 0.0195 0.421086772771
0.0075 0.02 0.421086772771
0.0075 0.0205 0.421086772771
0.0075 0.021 0.421086772771
0.0075 0.0215 0.421086772771
0.0075 0.022 0.421086772771
0.0075 0.0225 0.421086772771
0.0075 0.023 0.421086772771
0.0075 0.0235 0.421086772771
0.0075 0.024 0.421086772771
0.0075 0.0245 0.421086772771
0.0075 0.025 0.421086772771
0.0075 0.0255 0.421086772771
0.0075 0.026 0.421086772771
0.0075 0.0265 0.421086772771
0.0075 0.027 0.421086772771
0.0075 0.0275 0.421086772771
0.0075 0.028 0.421086772771
0.0075 0.0285 0.421086772771
0.0075 0.029 0.421086772771
0.0075 0.0295 0.421086772771
0.0075 0.03 0.421086772771
0.008 -0.03 0.479103172574
0.008 -0.0295 0.479103172574
0.008 -0.029 0.479103172574
0.008 -0.0285 0.479103172574
0.008 -0.028 0.479103172574
0.008 -0.0275 0.479103172574
0.008 -0.027 0.479103172574
0.008 -0.0265 0.479103172574
0.008 -0.026 0.479103172574
0.008 -0.0255 0.479103172574
0.008 -0.025 0.479103172574
0.008 -0.0245 0.479103172574
0.008 -0.024 0.479103172574
0.008 -0.0235 0.479103172574
0.008 -0.023 0.479103172574
0.008 -0.0225 0.479103172574
0.008 -0.022 0.479103172574
0.008 -0.0215 0.479103172574
0.008 -0.021 0.479103172574
0.008 -0.0205 0.479103172574
0.008 -0.02 0.479103172574
0.008 -0.0195 0.479103172574
0.008 -0.019 0.479103172574
0.008 -0.0185 0.479103172574
0.008 -0.018 0.479103172574
0.008 -0.0175 0.479103172574
0.008 -0.017 0.479103172574
0.008 -0.0165 0.479103172574
0.008 -0.016 0.479103172574
0.008 -0.0155 0.479103172574
0.008 -0.015 0.479103172574
0.008 -0.0145 0.479103172574
0.008 -0.014 0.479103172574
0.008 -0.0135 0.479103172574
0.008 -0.013 0.479103172574
0.008 -0.0125 0.479103172574
0.008 -0.012 0.479103172574
0.008 -0.0115 0.479103172574
0.008 -0.011 0.479103172574
0.008 -0.0105 0.479103172574
0.008 -0.01 0.479103172574
0.008 -0.0095 0.479103172574
0.008 -0.009 0.479103172574
0.008 -0.0085 0.479103172574
0.008 -0.008 0.479103172574
0.008 -0.0075 0.479103172574
0.008 -0.007 0.479103172574
0.008 -0.0065 0.479103172574
0.008 -0.006 0.479103172574
0.008 -0.0055 0.479103172574
0.008 -0.005 0.479103172574
0.008 -0.0045 0.479103172574
0.008 -0.004 0.479103172574
0.008 -0.0035 0.479103172574
0.008 -0.003 0.479103172574
0.008 -0.0025 0.479103172574
0.008 -0.002 0.479103172574
0.008 -0.0015 0.479103172574
0.008 -0.001 0.479103172574
0.008 -0.0005 0.479103172574
0.008 0.0 0.479103172574
0.008 0.0005 0.479103172574
0.008 0.001 0.479103172574
0.008 0.0015 0.479103172574
0.008 0.002 0.479103172574
0.008 0.0025 0.479103172574
0.008 0.003 0.479103172574
0.008 0.0035 0.479103172574
0.008 0.004 0.479103172574
0.008 0.0045 0.479103172574
0.008 0.005 0.479103172574
0.008 0.0055 0.479103172574
0.008 0.006 0.479103172574
0.008 0.0065 0.479103172574
0.008 0.007 0.479103172574
0.008 0.0075 0.479103172574
0.008 0.008 0.479103172574
0.008 0.0085 0.479103172574
0.008 0.009 0.479103172574
0.008 0.0095 0.479103172574
0.008 0.01 0.479103172574
0.008 0.0105 0.479103172574
0.008 0.011 0.479103172574
0.008 0.0115 0.479103172574
0.008 0.012 0.479103172574
0.008 0.0125 0.479103172574
0.008 0.013 0.479103172574
0.008 0.0135 0.479103172574
0.008 0.014 0.479103172574
0.008 0.0145 0.479103172574
0.008 0.015 0.479103172574
0.008 0.0155 0.479103172574
0.008 0.016 0.479103172574
0.008 0.0165 0.479103172574
0.008 0.017 0.479103172574
0.008 0.0175 0.479103172574
0.008 0.018 0.479103172574
0.008 0.0185 0.479103172574
0.008 0.019 0.479103172574
0.008 0.0195 0.479103172574
0.008 0.02 0.479103172574
0.008 0.0205 0.479103172574
0.008 0.021 0.479103172574
0.008 0.0215 0.479103172574
0.008 0.022 0.479103172574
0.008 0.0225 0.479103172574
0.008 0.023 0.479103172574
0.008 0.0235 0.479103172574
0.008 0.024 0.479103172574
0.008 0.0245 0.479103172574
0.008 0.025 0.479103172574
0.008 0.0255 0.479103172574
0.008 0.026 0.479103172574
0.008 0.0265 0.479103172574
0.008 0.027 0.479103172574
0.008 0.0275 0.479103172574
0.008 0.028 0.479103172574
0.008 0.0285 0.479103172574
0.008 0.029 0.479103172574
0.008 0.0295 0.479103172574
0.008 0.03 0.479103172574
0.0085 -0.03 0.540862565914
0.0085 -0.0295 0.540862565914
0.0085 -0.029 0.540862565914
0.0085 -0.0285 0.540862565914
0.0085 -0.028 0.540862565914
0.0085 -0.0275 0.540862565914
0.0085 -0.027 0.540862565914
0.0085 -0.0265 0.540862565914
0.0085 -0.026 0.540862565914
0.0085 -0.0255 0.540862565914
0.0085 -0.025 0.540862565914
0.0085 -0.0245 0.540862565914
0.0085 -0.024 0.540862565914
0.0085 -0.0235 0.540862565914
0.0085 -0.023 0.540862565914
0.0085 -0.0225 0.540862565914
0.0085 -0.022 0.540862565914
0.0085 -0.0215 0.540862565914
0.0085 -0.021 0.540862565914
0.0085 -0.0205 0.540862565914
0.0085 -0.02 0.540862565914
0.0085 -0.0195 0.540862565914
0.0085 -0.019 0.540862565914
0.0085 -0.0185 0.540862565914
0.0085 -0.018 0.540862565914
0.0085 -0.0175 0.540862565914
0.0085 -0.017 0.540862565914
0.0085 -0.0165 0.540862565914
0.0085 -0.016 0.540862565914
0.0085 -0.0155 0.540862565914
0.0085 -0.015 0.540862565914
0.0085 -0.0145 0.540862565914
0.0085 -0.014 0.540862565914
0.0085 -0.0135 0.540862565914
0.0085 -0.013 0.540862565914
0.0085 -0.0125 0.540862565914
0.0085 -0.012 0.540862565914
0.0085 -0.0115 0.540862565914
0.0085 -0.011 0.540862565914
0.0085 -0.0105 0.540862565914
0.0085 -0.01 0.540862565914
0.0085 -0.0095 0.540862565914
0.0085 -0.009 0.540862565914
0.0085 -0.0085 0.540862565914
0.0085 -0.008 0.540862565914
0.0085 -0.0075 0.540862565914
0.0085 -0.007 0.540862565914
0.0085 -0.0065 0.540862565914
0.0085 -0.006 0.540862565914
0.0085 -0.0055 0.540862565914
0.0085 -0.005 0.540862565914
0.0085 -0.0045 0.540862565914
0.0085 -0.004 0.540862565914
0.0085 -0.0035 0.540862565914
0.0085 -0.003 0.540862565914
0.0085 -0.0025 0.540862565914
0.0085 -0.002 0.540862565914
0.0085 -0.0015 0.540862565914
0.0085 -0.001 0.540862565914
0.0085 -0.0005 0.540862565914
0.0085 0.0 0.540862565914
0.0085 0.0005 0.540862565914
0.0085 0.001 0.540862565914
0.0085 0.0015 0.540862565914
0.0085 0.002 0.540862565914
0.0085 0.0025 0.540862565914
0.0085 0.003 0.540862565914
0.0085 0.0035 0.540862565914
0.0085 0.004 0.540862565914
0.0085 0.0045 0.540862565914
0.0085 0.005 0.540862565914
0.0085 0.0055 0.540862565914
0.0085 0.006 0.540862565914
0.0085 0.0065 0.540862565914
0.0085 0.007 0.540862565914
0.0085 0.0075 0.540862565914
0.0085 0.008 0.540862565914
0.0085 0.0085 0.540862565914
0.0085 0.009 0.540862565914
0.0085 0.0095 0.540862565914
0.0085 0.01 0.540862565914
0.0085 0.0105 0.540862565914
0.0085 0.011 0.540862565914
0.0085 0.0115 0.540862565914
0.0085 0.012 0.540862565914
0.0085 0.0125 0.540862565914
0.0085 0.013 0.540862565914
0.0085 0.0135 0.540862565914
0.0085 0.014 0.540862565914
0.0085 0.0145 0.540862565914
0.0085 0.015 0.540862565914
0.0085 0.0155 0.540862565914
0.0085 0.016 0.540862565914
0.0085 0.0165 0.540862565914
0.0085 0.017 0.540862565914
0.0085 0.0175 0.540862565914
0.0085 0.018 0.540862565914
0.0085 0.0185 0.540862565914
0.0085 0.019 0.540862565914
0.0085 0.0195 0.540862565914
0.0085 0.02 0.540862565914
0.0085 0.0205 0.540862565914
0.0085 0.021 0.540862565914
0.0085 0.0215 0.540862565914
0.0085 0.022 0.540862565914
0.0085 0.0225 0.540862565914
0.0085 0.023 0.540862565914
0.0085 0.0235 0.540862565914
0.0085 0.024 0.540862565914
0.0085 0.0245 0.540862565914
0.0085 0.025 0.540862565914
0.0085 0.0255 0.540862565914
0.0085 0.026 0.540862565914
0.0085 0.0265 0.540862565914
0.0085 0.027 0.540862565914
0.0085 0.0275 0.540862565914
0.0085 0.028 0.540862565914
0.0085 0.0285 0.540862565914
0.0085 0.029 0.540862565914
0.0085 0.0295 0.540862565914
0.0085 0.03 0.540862565914
0.009 -0.03 0.60636495279
0.009 -0.0295 0.60636495279
0.009 -0.029 0.60636495279
0.009 -0.0285 0.60636495279
0.009 -0.028 0.60636495279
0.009 -0.0275 0.60636495279
0.009 -0.027 0.60636495279
0.009 -0.0265 0.60636495279
0.009 -0.026 0.60636495279
0.009 -0.0255 0.60636495279
0.009 -0.025 0.60636495279
0.009 -0.0245 0.60636495279
0.009 -0.024 0.60636495279
0.009 -0.0235 0.60636495279
0.009 -0.023 0.60636495279
0.009 -0.0225 0.60636495279
0.009 -0.022 0.60636495279
0.009 -0.0215 0.60636495279
0.009 -0.021 0.60636495279
0.009 -0.0205 0.60636495279
0.009 -0.02 0.60636495279
0.009 -0.0195 0.60636495279
0.009 -0.019 0.60636495279
0.009 -0.0185 0.60636495279
0.009 -0.018 0.60636495279
0.009 -0.0175 0.60636495279
0.009 -0.017 0.60636495279
0.009 -0.0165 0.60636495279
0.009 -0.016 0.60636495279
0.009 -0.0155 0.60636495279
0.009 -0.015 0.60636495279
0.009 -0.0145 0.60636495279
0.009 -0.014 0.60636495279
0.009 -0.0135 0.60636495279
0.009 -0.013 0.60636495279
0.009 -0.0125 0.60636495279
0.009 -0.012 0.60636495279
0.009 -0.0115 0.60636495279
0.009 -0.011 0.60636495279
0.009 -0.0105 0.60636495279
0.009 -0.01 0.60636495279
0.009 -0.0095 0.60636495279
0.009 -0.009 0.60636495279
0.009 -0.0085 0.60636495279
0.009 -0.008 0.60636495279
0.009 -0.0075 0.60636495279
0.009 -0.007 0.60636495279
0.009 -0.0065 0.60636495279
0.009 -0.006 0.60636495279
0.009 -0.0055 0.60636495279
0.009 -0.005 0.60636495279
0.009 -0.0045 0.60636495279
0.009 -0.004 0.60636495279
0.009 -0.0035 0.60636495279
0.009 -0.003 0.60636495279
0.009 -0.0025 0.60636495279
0.009 -0.002 0.60636495279
0.009 -0.0015 0.60636495279
0.009 -0.001 0.60636495279
0.009 -0.0005 0.60636495279
0.009 0.0 0.60636495279
0.009 0.0005 0.60636495279
0.009 0.001 0.60636495279
0.009 0.0015 0.60636495279
0.009 0.002 0.60636495279
0.009 0.0025 0.60636495279
0.009 0.003 0.60636495279
0.009 0.0035 0.60636495279
0.009 0.004 0.60636495279
0.009 0.0045 0.60636495279
0.009 0.005 0.60636495279
0.009 0.0055 0.60636495279
0.009 0.006 0.60636495279
0.009 0.0065 0.60636495279
0.009 0.007 0.60636495279
0.009 0.0075 0.60636495279
0.009 0.008 0.60636495279
0.009 0.0085 0.60636495279
0.009 0.009 0.60636495279
0.009 0.0095 0.60636495279
0.009 0.01 0.60636495279
0.009 0.0105 0.60636495279
0.009 0.011 0.60636495279
0.009 0.0115 0.60636495279
0.009 0.012 0.60636495279
0.009 0.0125 0.60636495279
0.009 0.013 0.60636495279
0.009 0.0135 0.60636495279
0.009 0.014 0.60636495279
0.009 0.0145 0.60636495279
0.009 0.015 0.60636495279
0.009 0.0155 0.60636495279
0.009 0.016 0.60636495279
0.009 0.0165 0.60636495279
0.009 0.017 0.60636495279
0.009 0.0175 0.60636495279
0.009 0.018 0.60636495279
0.009 0.0185 0.60636495279
0.009 0.019 0.60636495279
0.009 0.0195 0.60636495279
0.009 0.02 0.60636495279
0.009 0.0205 0.60636495279
0.009 0.021 0.60636495279
0.009 0.0215 0.60636495279
0.009 0.022 0.60636495279
0.009 0.0225 0.60636495279
0.009 0.023 0.60636495279
0.009 0.0235 0.60636495279
0.009 0.024 0.60636495279
0.009 0.0245 0.60636495279
0.009 0.025 0.60636495279
0.009 0.0255 0.60636495279
0.009 0.026 0.60636495279
0.009 0.0265 0.60636495279
0.009 0.027 0.60636495279
0.009 0.0275 0.60636495279
0.009 0.028 0.60636495279
0.009 0.0285 0.60636495279
0.009 0.029 0.60636495279
0.009 0.0295 0.60636495279
0.009 0.03 0.60636495279
0.0095 -0.03 0.675610333201
0.0095 -0.0295 0.675610333201
0.0095 -0.029 0.675610333201
0.0095 -0.0285 0.675610333201
0.0095 -0.028 0.675610333201
0.0095 -0.0275 0.675610333201
0.0095 -0.027 0.675610333201
0.0095 -0.0265 0.675610333201
0.0095 -0.026 0.675610333201
0.0095 -0.0255 0.675610333201
0.0095 -0.025 0.675610333201
0.0095 -0.0245 0.675610333201
0.0095 -0.024 0.675610333201
0.0095 -0.0235 0.675610333201
0.0095 -0.023 0.675610333201
0.0095 -0.0225 0.675610333201
0.0095 -0.022 0.675610333201
0.0095 -0.0215 0.675610333201
0.0095 -0.021 0.675610333201
0.0095 -0.0205 0.675610333201
0.0095 -0.02 0.675610333201
0.0095 -0.0195 0.675610333201
0.0095 -0.019 0.675610333201
0.0095 -0.0185 0.675610333201
0.0095 -0.018 0.675610333201
0.0095 -0.0175 0.675610333201
0.0095 -0.017 0.675610333201
0.0095 -0.0165 0.675610333201
0.0095 -0.016 0.675610333201
0.0095 -0.0155 0.675610333201
0.0095 -0.015 0.675610333201
0.0095 -0.0145 0.675610333201
0.0095 -0.014 0.675610333201
0.0095 -0.0135 0.675610333201
0.0095 -0.013 0.675610333201
0.0095 -0.0125 0.675610333201
0.0095 -0.012 0.675610333201
0.0095 -0.0115 0.675610333201
0.0095 -0.011 0.675610333201
0.0095 -0.0105 0.675610333201
0.0095 -0.01 0.675610333201
0.0095 -0.0095 0.675610333201
0.0095 -0.009 0.675610333201
0.0095 -0.0085 0.675610333201
0.0095 -0.008 0.675610333201
0.0095 -0.0075 0.675610333201
0.0095 -0.007 0.675610333201
0.0095 -0.0065 0.675610333201
0.0095 -0.006 0.675610333201
0.0095 -0.0055 0.675610333201
0.0095 -0.005 0.675610333201
0.0095 -0.0045 0.675610333201
0.0095 -0.004 0.675610333201
0.0095 -0.0035 0.675610333201
0.0095 -0.003 0.675610333201
0.0095 -0.0025 0.675610333201
0.0095 -0.002 0.675610333201
0.0095 -0.0015 0.675610333201
0.0095 -0.001 0.675610333201
0.0095 -0.0005 0.675610333201
0.0095 0.0 0.675610333201
0.0095 0.0005 0.675610333201
0.0095 0.001 0.675610333201
0.0095 0.0015 0.675610333201
0.0095 0.002 0.675610333201
0.0095 0.0025 0.675610333201
0.0095 0.003 0.675610333201
0.0095 0.0035 0.675610333201
0.0095 0.004 0.675610333201
0.0095 0.0045 0.675610333201
0.0095 0.005 0.675610333201
0.0095 0.0055 0.675610333201
0.0095 0.006 0.675610333201
0.0095 0.0065 0.675610333201
0.0095 0.007 0.675610333201
0.0095 0.0075 0.675610333201
0.0095 0.008 0.675610333201
0.0095 0.0085 0.675610333201
0.0095 0.009 0.675610333201
0.0095 0.0095 0.675610333201
0.0095 0.01 0.675610333201
0.0095 0.0105 0.675610333201
0.0095 0.011 0.675610333201
0.0095 0.0115 0.675610333201
0.0095 0.012 0.675610333201
0.0095 0.0125 0.675610333201
0.0095 0.013 0.675610333201
0.0095 0.0135 0.675610333201
0.0095 0.014 0.675610333201
0.0095 0.0145 0.675610333201
0.0095 0.015 0.675610333201
0.0095 0.0155 0.675610333201
0.0095 0.016 0.675610333201
0.0095 0.0165 0.675610333201
0.0095 0.017 0.675610333201
0.0095 0.0175 0.675610333201
0.0095 0.018 0.675610333201
0.0095 0.0185 0.675610333201
0.0095 0.019 0.675610333201
0.0095 0.0195 0.675610333201
0.0095 0.02 0.675610333201
0.0095 0.0205 0.675610333201
0.0095 0.021 0.675610333201
0.0095 0.0215 0.675610333201
0.0095 0.022 0.675610333201
0.0095 0.0225 0.675610333201
0.0095 0.023 0.675610333201
0.0095 0.0235 0.675610333201
0.0095 0.024 0.675610333201
0.0095 0.0245 0.675610333201
0.0095 0.025 0.675610333201
0.0095 0.0255 0.675610333201
0.0095 0.026 0.675610333201
0.0095 0.0265 0.675610333201
0.0095 0.027 0.675610333201
0.0095 0.0275 0.675610333201
0.0095 0.028 0.675610333201
0.0095 0.0285 0.675610333201
0.0095 0.029 0.675610333201
0.0095 0.0295 0.675610333201
0.0095 0.03 0.675610333201
0.01 -0.03 0.748598707148
0.01 -0.0295 0.748598707148
0.01 -0.029 0.748598707148
0.01 -0.0285 0.748598707148
0.01 -0.028 0.748598707148
0.01 -0.0275 0.748598707148
0.01 -0.027 0.748598707148
0.01 -0.0265 0.748598707148
0.01 -0.026 0.748598707148
0.01 -0.0255 0.748598707148
0.01 -0.025 0.748598707148
0.01 -0.0245 0.748598707148
0.01 -0.024 0.748598707148
0.01 -0.0235 0.748598707148
0.01 -0.023 0.748598707148
0.01 -0.0225 0.748598707148
0.01 -0.022 0.748598707148
0.01 -0.0215 0.748598707148
0.01 -0.021 0.748598707148
0.01 -0.0205 0.748598707148
0.01 -0.02 0.748598707148
0.01 -0.0195 0.748598707148
0.01 -0.019 0.748598707148
0.01 -0.0185 0.748598707148
0.01 -0.018 0.748598707148
0.01 -0.0175 0.748598707148
0.01 -0.017 0.748598707148
0.01 -0.0165 0.748598707148
0.01 -0.016 0.748598707148
0.01 -0.0155 0.748598707148
0.01 -0.015 0.748598707148
0.01 -0.0145 0.748598707148
0.01 -0.014 0.748598707148
0.01 -0.0135 0.748598707148
0.01 -0.013 0.748598707148
0.01 -0.0125 0.748598707148
0.01 -0.012 0.748598707148
